timestamp,roll,pitch,yaw,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z
5.20469e+06,2.6225,0.819763,-1.6091,-nan,1.18953e+18,-5.90694e+19,5.04713e+09,6.00751e+08,-4.40373e+10
5.20967e+06,1.34494,1.19219,1.69584,-nan,1.19277e+18,-5.92993e+19,5.05222e+09,6.20606e+08,-4.41368e+10
5.21464e+06,1.60294,0.663531,0.372874,-nan,1.19604e+18,-5.95299e+19,5.092e+09,6.28066e+08,-4.42216e+10
5.21962e+06,2.29443,0.473328,-0.829499,-nan,1.19914e+18,-5.97611e+19,5.11798e+09,5.92775e+08,-4.43022e+10
5.2246e+06,2.18216,1.1752,-2.73375,-nan,1.20223e+18,-5.99931e+19,5.10178e+09,5.92272e+08,-4.4404e+10
5.22958e+06,0.910476,0.931796,0.560257,-nan,1.20539e+18,-6.02258e+19,5.13509e+09,6.04922e+08,-4.44949e+10
5.23456e+06,1.92204,0.464935,-0.0978482,-nan,1.2085e+18,-6.04591e+19,5.18002e+09,5.92495e+08,-4.4573e+10
5.23954e+06,2.39701,0.983062,-1.44895,-nan,1.21147e+18,-6.06932e+19,5.17704e+09,5.67864e+08,-4.46724e+10
5.24452e+06,0.651927,1.15873,1.41054,-nan,1.21459e+18,-6.0928e+19,5.18695e+09,5.94569e+08,-4.47704e+10
5.2495e+06,1.01658,0.912416,0.121538,-nan,1.21769e+18,-6.11635e+19,5.22422e+09,5.91408e+08,-4.48622e+10
5.25448e+06,2.23098,0.682978,-0.490879,-nan,1.22067e+18,-6.13997e+19,5.25513e+09,5.67315e+08,-4.49525e+10
5.25946e+06,2.52466,1.4951,-1.9156,-nan,1.22368e+18,-6.16367e+19,5.25191e+09,5.71885e+08,-4.50588e+10
5.26444e+06,0.401153,0.968149,0.504449,-nan,1.22677e+18,-6.18744e+19,5.28651e+09,5.8617e+08,-4.51507e+10
5.26942e+06,2.04037,1.041,0.341405,-nan,1.22986e+18,-6.21128e+19,5.31044e+09,5.87016e+08,-4.52518e+10
5.27439e+06,2.21008,1.23665,-1.29447,-nan,1.23289e+18,-6.23521e+19,5.308e+09,5.74078e+08,-4.53568e+10
5.27937e+06,0.0588686,1.22998,0.99379,-nan,1.23603e+18,-6.25921e+19,5.32399e+09,5.94726e+08,-4.54569e+10
5.28435e+06,0.701181,1.12693,-0.256515,-nan,1.2391e+18,-6.28328e+19,5.34961e+09,5.81072e+08,-4.55557e+10
5.28933e+06,2.35495,0.892713,-0.610615,-nan,1.24207e+18,-6.30743e+19,5.37044e+09,5.60699e+08,-4.56548e+10
5.29431e+06,-0.852213,1.29433,0.638474,-nan,1.24513e+18,-6.33165e+19,5.38472e+09,5.78019e+08,-4.5758e+10
5.29929e+06,0.618348,0.970557,0.236407,-nan,1.2482e+18,-6.35595e+19,5.42163e+09,5.80613e+08,-4.58523e+10
5.30427e+06,2.6526,1.04322,0.295521,-nan,1.2513e+18,-6.38033e+19,5.44255e+09,5.83745e+08,-4.59565e+10
5.30925e+06,-0.125427,1.52609,1.98191,-nan,1.25445e+18,-6.40478e+19,5.43796e+09,5.94105e+08,-4.6064e+10
5.31423e+06,0.0400229,1.13501,0.197609,-nan,1.25764e+18,-6.42932e+19,5.46903e+09,5.99506e+08,-4.6163e+10
5.31921e+06,2.03603,1.262,0.268818,-nan,1.2608e+18,-6.45393e+19,5.48361e+09,5.9524e+08,-4.62693e+10
5.32419e+06,2.74759,1.35095,-0.962642,-nan,1.26394e+18,-6.47862e+19,5.48258e+09,5.89697e+08,-4.63774e+10
5.32917e+06,-0.48622,1.06799,0.13759,-nan,1.26714e+18,-6.50339e+19,5.51517e+09,5.99269e+08,-4.64741e+10
5.33415e+06,0.981923,1.30613,-0.336547,-nan,1.27026e+18,-6.52823e+19,5.5314e+09,5.85592e+08,-4.65779e+10
5.33912e+06,2.86045,1.29988,-0.473833,-nan,1.27336e+18,-6.55316e+19,5.53526e+09,5.80497e+08,-4.66852e+10
5.3441e+06,-0.554854,0.949641,0.471734,-nan,1.27658e+18,-6.57816e+19,5.56716e+09,6.02164e+08,-4.67776e+10
5.34908e+06,0.483254,1.21682,-0.551784,-nan,1.2797e+18,-6.60323e+19,5.5877e+09,5.84321e+08,-4.68789e+10
5.35406e+06,3.09771,1.34363,-0.0431275,-nan,1.28283e+18,-6.62839e+19,5.591e+09,5.8378e+08,-4.69877e+10
5.35904e+06,-0.591118,0.93013,0.583496,-nan,1.2861e+18,-6.65362e+19,5.62122e+09,6.10074e+08,-4.70798e+10
5.36402e+06,0.151487,1.19195,-0.796351,-nan,1.28925e+18,-6.67893e+19,5.64078e+09,5.87785e+08,-4.71808e+10
5.369e+06,-3.09498,1.32353,0.0732785,-nan,1.29241e+18,-6.70432e+19,5.64507e+09,5.88682e+08,-4.72905e+10
5.37398e+06,-0.760318,0.887288,0.395366,-nan,1.2957e+18,-6.72978e+19,5.6806e+09,6.10996e+08,-4.73825e+10
5.37896e+06,0.0407621,1.27338,-0.916454,-nan,1.29887e+18,-6.75532e+19,5.69628e+09,5.90121e+08,-4.74865e+10
5.38394e+06,-2.69245,1.25351,0.505561,-nan,1.30209e+18,-6.78095e+19,5.7022e+09,5.98284e+08,-4.7596e+10
5.38892e+06,-0.86156,0.883919,0.308828,-nan,1.30542e+18,-6.80665e+19,5.73881e+09,6.17659e+08,-4.76883e+10
5.3939e+06,-0.359504,1.30054,-1.26597,-nan,1.30863e+18,-6.83243e+19,5.74908e+09,5.9547e+08,-4.77931e+10
5.39887e+06,-2.68541,1.19468,0.568228,-nan,1.3119e+18,-6.85829e+19,5.75708e+09,6.06002e+08,-4.79014e+10
5.40385e+06,-1.03619,0.86905,0.212856,-nan,1.31527e+18,-6.88422e+19,5.79435e+09,6.22474e+08,-4.79935e+10
5.40883e+06,-0.40865,1.28537,-1.17606,-nan,1.31852e+18,-6.91024e+19,5.80693e+09,6.01821e+08,-4.80973e+10
5.41381e+06,-2.74971,1.14312,0.730412,-nan,1.32185e+18,-6.93634e+19,5.81593e+09,6.14173e+08,-4.82039e+10
5.41879e+06,-1.18323,0.897177,0.388413,-nan,1.32529e+18,-6.96251e+19,5.84658e+09,6.35807e+08,-4.82982e+10
5.42377e+06,-0.439045,1.13718,-0.803471,-nan,1.32864e+18,-6.98876e+19,5.87053e+09,6.17355e+08,-4.83977e+10
5.42875e+06,-2.77907,1.25586,1.22909,-nan,1.33204e+18,-7.01509e+19,5.87126e+09,6.26326e+08,-4.85049e+10
5.43373e+06,-1.26533,1.07476,0.968217,-nan,1.33559e+18,-7.0415e+19,5.87985e+09,6.5325e+08,-4.86047e+10
5.43871e+06,-0.469196,0.848083,-0.126432,-nan,1.33914e+18,-7.06798e+19,5.92103e+09,6.52554e+08,-4.86938e+10
5.44369e+06,-1.02468,1.34058,-2.59057,-nan,1.34261e+18,-7.09455e+19,5.91155e+09,6.37771e+08,-4.87992e+10
5.44867e+06,0.0167231,1.52295,2.71295,-nan,1.34611e+18,-7.1212e+19,5.90123e+09,6.41804e+08,-4.89065e+10
5.45365e+06,-0.741718,0.587811,0.160369,-nan,1.34968e+18,-7.14791e+19,5.94803e+09,6.55411e+08,-4.89854e+10
5.45863e+06,0.310601,1.16215,-0.835014,-nan,1.35314e+18,-7.1747e+19,5.96575e+09,6.32301e+08,-4.90858e+10
5.4636e+06,-1.31856,1.41591,1.85422,-nan,1.35663e+18,-7.20158e+19,5.95498e+09,6.40206e+08,-4.91929e+10
5.46858e+06,-0.405979,0.770165,0.911797,-nan,1.36034e+18,-7.22853e+19,5.97979e+09,6.77309e+08,-4.92789e+10
5.47356e+06,-0.258352,0.918696,-1.03026,-nan,1.36386e+18,-7.25555e+19,6.00178e+09,6.44223e+08,-4.93713e+10
5.47854e+06,1.81651,1.42765,-1.22272,-nan,1.36735e+18,-7.28266e+19,5.99625e+09,6.36319e+08,-4.94796e+10
5.48352e+06,-0.619783,0.643444,0.826097,-nan,1.37105e+18,-7.30984e+19,6.0257e+09,6.74513e+08,-4.95606e+10
5.4885e+06,0.333006,0.960187,-0.460455,-nan,1.37464e+18,-7.33709e+19,6.05768e+09,6.54906e+08,-4.96554e+10
5.49348e+06,-0.733036,1.38711,2.64689,-nan,1.37826e+18,-7.36443e+19,6.04096e+09,6.58606e+08,-4.97621e+10
5.49846e+06,-0.0873127,0.847359,1.26865,-nan,1.38211e+18,-7.39184e+19,6.05372e+09,6.99196e+08,-4.98521e+10
5.50344e+06,-0.323747,0.757282,-1.16278,-nan,1.38573e+18,-7.41932e+19,6.07377e+09,6.58038e+08,-4.99384e+10
5.50842e+06,2.04625,1.21948,-1.28782,-nan,1.38926e+18,-7.44689e+19,6.07095e+09,6.41308e+08,-5.00458e+10
5.5134e+06,-0.652483,0.451819,0.50795,-nan,1.39296e+18,-7.47452e+19,6.11451e+09,6.71556e+08,-5.01182e+10
5.51838e+06,1.01021,0.96745,-0.202724,-nan,1.39659e+18,-7.50223e+19,6.14802e+09,6.57454e+08,-5.02152e+10
5.52335e+06,-0.944515,1.17104,2.21909,-nan,1.40031e+18,-7.53003e+19,6.1264e+09,6.73589e+08,-5.03191e+10
5.52833e+06,0.227293,0.799899,1.3002,-nan,1.40428e+18,-7.55789e+19,6.13971e+09,7.17305e+08,-5.04074e+10
5.53331e+06,-0.572146,0.640002,-1.62577,-nan,1.40797e+18,-7.58583e+19,6.14268e+09,6.67392e+08,-5.04897e+10
5.53829e+06,2.21734,0.960557,-1.50899,-nan,1.4115e+18,-7.61385e+19,6.13657e+09,6.38457e+08,-5.05934e+10
5.54327e+06,-0.914712,0.237856,0.0442285,-nan,1.4151e+18,-7.64193e+19,6.19276e+09,6.48834e+08,-5.0656e+10
5.54825e+06,1.15494,0.768737,-0.143932,-nan,1.41862e+18,-7.67009e+19,6.23475e+09,6.34138e+08,-5.07472e+10
5.55323e+06,-1.57542,1.00226,1.75631,-nan,1.4223e+18,-7.69832e+19,6.21994e+09,6.6275e+08,-5.08497e+10
5.55821e+06,0.180923,0.892412,1.59421,-nan,1.42622e+18,-7.72664e+19,6.22119e+09,7.05809e+08,-5.09429e+10
5.56319e+06,-0.939361,0.570962,-1.37796,-nan,1.42988e+18,-7.75502e+19,6.2379e+09,6.56619e+08,-5.10232e+10
5.56817e+06,2.19095,0.860705,-0.599623,-nan,1.4334e+18,-7.78349e+19,6.261e+09,6.32701e+08,-5.11252e+10
5.57315e+06,-1.48956,0.570661,0.595176,-nan,1.43712e+18,-7.81203e+19,6.29636e+09,6.67372e+08,-5.12088e+10
5.57813e+06,0.129344,0.785051,0.458605,-nan,1.44094e+18,-7.84064e+19,6.3388e+09,6.85622e+08,-5.12972e+10
5.58311e+06,-1.95303,1.00437,3.04966,-nan,1.44474e+18,-7.86934e+19,6.30975e+09,6.7976e+08,-5.14009e+10
5.58808e+06,1.84315,1.27182,-1.19687,-nan,1.44845e+18,-7.89813e+19,6.30705e+09,6.64049e+08,-5.15104e+10
5.59306e+06,-1.47818,0.873355,0.282613,-nan,1.45227e+18,-7.92699e+19,6.34027e+09,6.8307e+08,-5.16075e+10
5.59804e+06,-0.406851,0.895721,-0.203359,-nan,1.45606e+18,-7.95593e+19,6.38179e+09,6.77612e+08,-5.17007e+10
5.60302e+06,-2.8142,1.31887,2.16081,-nan,1.45988e+18,-7.98496e+19,6.37567e+09,6.8071e+08,-5.1812e+10
5.608e+06,-2.8534,1.32856,0.69933,-nan,1.46372e+18,-8.01408e+19,6.37799e+09,6.86154e+08,-5.19235e+10
5.61298e+06,-1.72244,1.26401,0.493558,-nan,1.46766e+18,-8.04329e+19,6.38755e+09,7.01447e+08,-5.20326e+10
5.61796e+06,-0.984946,0.817817,-0.134298,-nan,1.47161e+18,-8.07257e+19,6.43035e+09,7.03332e+08,-5.2125e+10
5.62294e+06,-0.776473,1.30117,-1.2267,-nan,1.47546e+18,-8.10194e+19,6.44355e+09,6.8499e+08,-5.22325e+10
5.62792e+06,3.11107,1.30285,1.27608,-nan,1.47935e+18,-8.1314e+19,6.4447e+09,6.90779e+08,-5.23445e+10
5.6329e+06,-2.58341,1.17191,0.63029,-nan,1.48332e+18,-8.16095e+19,6.45356e+09,7.04754e+08,-5.24553e+10
5.63788e+06,-1.59497,1.03834,0.352817,-nan,1.4874e+18,-8.19058e+19,6.47873e+09,7.23906e+08,-5.25594e+10
5.64286e+06,-1.19399,0.986522,-0.621316,-nan,1.49141e+18,-8.2203e+19,6.51253e+09,7.09595e+08,-5.26603e+10
5.64783e+06,-2.30181,1.29668,-3.05163,-nan,1.49536e+18,-8.2501e+19,6.50233e+09,7.0044e+08,-5.27725e+10
5.65281e+06,-3.05813,0.865999,1.0725,-nan,1.49948e+18,-8.27999e+19,6.51436e+09,7.28415e+08,-5.28779e+10
5.65779e+06,-2.39495,0.665115,0.383954,-nan,1.50373e+18,-8.30996e+19,6.55023e+09,7.51527e+08,-5.29733e+10
5.66277e+06,-1.69326,0.910291,-0.466456,-nan,1.50795e+18,-8.34002e+19,6.58658e+09,7.43814e+08,-5.30737e+10
5.66775e+06,-2.1514,1.14958,-2.41259,-nan,1.51205e+18,-8.37016e+19,6.57708e+09,7.23452e+08,-5.31833e+10
5.67273e+06,-2.99661,0.753607,1.49144,-nan,1.51636e+18,-8.40039e+19,6.57659e+09,7.599e+08,-5.32844e+10
5.67771e+06,-2.44032,0.493872,0.389721,-nan,1.52081e+18,-8.43069e+19,6.61849e+09,7.84854e+08,-5.33719e+10
5.68269e+06,-1.7342,0.905925,-0.698787,-nan,1.52518e+18,-8.46108e+19,6.65159e+09,7.68172e+08,-5.34724e+10
5.68767e+06,-2.49719,1.10053,-3.08773,-nan,1.5295e+18,-8.49155e+19,6.63061e+09,7.60607e+08,-5.35819e+10
5.69265e+06,-2.84098,0.583469,1.11206,-nan,1.53407e+18,-8.52211e+19,6.64641e+09,8.02007e+08,-5.36759e+10
5.69763e+06,-2.10319,0.541911,-0.062406,-nan,1.53867e+18,-8.55274e+19,6.69488e+09,8.06837e+08,-5.3764e+10
5.70261e+06,-1.75257,1.14989,-1.55368,-nan,1.54314e+18,-8.58346e+19,6.70342e+09,7.83682e+08,-5.38728e+10
5.70759e+06,-2.86058,0.759325,1.97073,-nan,1.54779e+18,-8.61427e+19,6.68608e+09,8.16292e+08,-5.3974e+10
5.71256e+06,-2.44211,0.476844,0.51776,-nan,1.55262e+18,-8.64515e+19,6.7256e+09,8.45594e+08,-5.40614e+10
5.71754e+06,-1.77565,0.881808,-0.742534,-nan,1.55735e+18,-8.67612e+19,6.75756e+09,8.26843e+08,-5.41627e+10
5.72252e+06,-2.48893,1.05464,-3.1349,-nan,1.56205e+18,-8.70718e+19,6.73398e+09,8.21436e+08,-5.42725e+10
5.7275e+06,-2.84611,0.523319,1.04461,-nan,1.567e+18,-8.73831e+19,6.75515e+09,8.63262e+08,-5.43641e+10
5.73248e+06,-2.08702,0.465625,-0.120758,-nan,1.57195e+18,-8.76953e+19,6.80612e+09,8.64312e+08,-5.44496e+10
5.73746e+06,-1.89569,1.11594,-1.7121,-nan,1.57677e+18,-8.80083e+19,6.8105e+09,8.3972e+08,-5.45592e+10
5.74244e+06,-2.92437,0.662576,1.98519,-nan,1.5818e+18,-8.83222e+19,6.79206e+09,8.76567e+08,-5.46575e+10
5.74742e+06,-2.50607,0.309206,0.614972,-nan,1.58704e+18,-8.86368e+19,6.83276e+09,9.11659e+08,-5.47377e+10
5.7524e+06,-1.9941,0.77413,-0.739562,-nan,1.59217e+18,-8.89522e+19,6.86682e+09,8.90533e+08,-5.4837e+10
5.75738e+06,-2.61469,0.929986,-2.95438,-nan,1.59724e+18,-8.92686e+19,6.83918e+09,8.80981e+08,-5.49441e+10
5.76236e+06,-2.89484,0.405565,1.43666,-nan,1.6026e+18,-8.95857e+19,6.84365e+09,9.30496e+08,-5.50308e+10
5.76734e+06,-2.38959,0.31865,0.102457,-nan,1.60803e+18,-8.99035e+19,6.89542e+09,9.41693e+08,-5.51114e+10
5.77232e+06,-2.14819,0.880105,-1.40464,-nan,1.61329e+18,-9.02222e+19,6.90761e+09,9.10411e+08,-5.52153e+10
5.77729e+06,-2.85405,0.75496,2.71908,-nan,1.61862e+18,-9.05418e+19,6.87365e+09,9.23259e+08,-5.53169e+10
5.78227e+06,-2.90365,0.279836,1.13852,-nan,1.62424e+18,-9.08621e+19,6.89422e+09,9.722e+08,-5.53972e+10
5.78725e+06,-2.37805,0.351976,-0.0813235,-nan,1.62988e+18,-9.11832e+19,6.94649e+09,9.73651e+08,-5.54794e+10
5.79223e+06,-2.35841,0.885554,-1.63804,-nan,1.63533e+18,-9.15052e+19,6.95027e+09,9.41814e+08,-5.55848e+10
5.79721e+06,-2.89521,0.648875,2.74177,-nan,1.64087e+18,-9.1828e+19,6.91234e+09,9.55838e+08,-5.56833e+10
5.80219e+06,-2.95967,0.216265,1.23905,-nan,1.64672e+18,-9.21515e+19,6.9289e+09,1.00736e+09,-5.57614e+10
5.80717e+06,-2.50451,0.209281,0.00619212,-nan,1.6526e+18,-9.24758e+19,6.98362e+09,1.01255e+09,-5.58383e+10
5.81215e+06,-2.44377,0.663874,-1.50708,-nan,1.65825e+18,-9.28009e+19,6.9915e+09,9.72198e+08,-5.59373e+10
5.81713e+06,-2.88486,0.512151,3.0162,-nan,1.66393e+18,-9.31268e+19,6.94574e+09,9.77015e+08,-5.6031e+10
5.82211e+06,-2.93972,0.0347331,1.59001,-nan,1.66996e+18,-9.34534e+19,6.94458e+09,1.0349e+09,-5.60996e+10
5.82709e+06,-2.46186,-0.0154532,0.333219,-nan,1.67612e+18,-9.37807e+19,6.99798e+09,1.05778e+09,-5.61642e+10
5.83207e+06,-2.36858,0.456845,-1.13522,-nan,1.68205e+18,-9.41088e+19,7.02273e+09,1.01603e+09,-5.62541e+10
5.83704e+06,-2.76526,0.340979,-2.74346,-nan,1.68785e+18,-9.44377e+19,6.97582e+09,9.94611e+08,-5.63393e+10
5.84202e+06,-2.93994,-0.183969,2.27876,-nan,1.69392e+18,-9.47671e+19,6.93779e+09,1.0388e+09,-5.63947e+10
5.847e+06,-2.45265,-0.474214,1.21944,-nan,1.7003e+18,-9.50971e+19,6.95211e+09,1.09152e+09,-5.64325e+10
5.85198e+06,-2.04139,0.0582319,-0.0333808,-nan,1.70672e+18,-9.54277e+19,7.00931e+09,1.0966e+09,-5.64974e+10
5.85696e+06,-2.44216,0.421653,-1.54815,-nan,1.71285e+18,-9.57591e+19,7.0153e+09,1.04679e+09,-5.65841e+10
5.86194e+06,-2.77345,-0.022382,-2.6657,-nan,1.71882e+18,-9.60912e+19,6.96498e+09,1.01762e+09,-5.66472e+10
5.86692e+06,-3.10778,-0.657288,3.09841,-nan,1.72479e+18,-9.64237e+19,6.91448e+09,1.01899e+09,-5.66748e+10
5.8719e+06,-2.90425,-1.17655,3.13232,-nan,1.73076e+18,-9.67565e+19,6.88582e+09,1.01662e+09,-5.66811e+10
5.87688e+06,1.59121,-0.802114,-1.2082,-nan,1.7365e+18,-9.70897e+19,6.89397e+09,9.75411e+08,-5.66974e+10
5.88186e+06,2.77115,0.614836,0.73729,-nan,1.7424e+18,-9.74238e+19,6.92724e+09,1.00372e+09,-5.67949e+10
5.88684e+06,-3.03068,-0.373992,1.1716,-nan,1.74862e+18,-9.77584e+19,6.94727e+09,1.05707e+09,-5.6838e+10
5.89182e+06,-1.70674,-0.969718,0.660448,-nan,1.755e+18,-9.80933e+19,6.96814e+09,1.08311e+09,-5.68475e+10
5.8968e+06,-0.469611,0.822167,0.170729,-nan,1.76145e+18,-9.84291e+19,7.01255e+09,1.09335e+09,-5.69427e+10
5.90177e+06,-2.6025,0.390157,-2.86177,-nan,1.76779e+18,-9.87656e+19,6.96434e+09,1.07412e+09,-5.70289e+10
5.90675e+06,-2.16647,-0.246129,2.38689,-nan,1.77434e+18,-9.91028e+19,6.91704e+09,1.1084e+09,-5.70765e+10
5.91173e+06,-2.13329,-0.316453,0.53717,-nan,1.7811e+18,-9.94405e+19,6.96218e+09,1.14361e+09,-5.712e+10
5.91671e+06,-1.02926,0.306554,-0.494086,-nan,1.78774e+18,-9.97788e+19,7.01574e+09,1.12275e+09,-5.71913e+10
5.92169e+06,-2.88962,0.750755,2.5517,-nan,1.7945e+18,-1.00118e+20,6.98371e+09,1.14173e+09,-5.72949e+10
5.92667e+06,-2.32536,-0.214351,1.82124,-nan,1.80159e+18,-1.00458e+20,6.96368e+09,1.19622e+09,-5.73461e+10
5.93165e+06,-1.54171,-0.197001,0.693342,-nan,1.80894e+18,-1.00798e+20,7.00193e+09,1.23866e+09,-5.73926e+10
5.93663e+06,-1.92986,1.29353,-1.36678,-nan,1.81623e+18,-1.0114e+20,7.01177e+09,1.22728e+09,-5.75072e+10
5.94161e+06,-2.09082,0.218391,-2.79155,-nan,1.82337e+18,-1.01482e+20,6.96161e+09,1.20243e+09,-5.75817e+10
5.94659e+06,-2.52939,0.013593,1.10566,-nan,1.83084e+18,-1.01825e+20,6.98382e+09,1.25595e+09,-5.76463e+10
5.95157e+06,-1.48919,-0.384851,0.319186,-nan,1.83845e+18,-1.02168e+20,7.03257e+09,1.27892e+09,-5.76822e+10
5.95655e+06,-0.887946,1.31571,-0.790182,-nan,1.84601e+18,-1.02512e+20,7.04897e+09,1.26886e+09,-5.77958e+10
5.96152e+06,-2.29613,0.423629,2.92626,-nan,1.85361e+18,-1.02857e+20,6.99762e+09,1.27512e+09,-5.78815e+10
5.9665e+06,-2.37971,0.0344795,1.32041,-nan,1.86156e+18,-1.03203e+20,7.0076e+09,1.3325e+09,-5.79463e+10
5.97148e+06,-1.5782,-0.141833,0.537056,-nan,1.86973e+18,-1.03549e+20,7.05388e+09,1.36741e+09,-5.79964e+10
5.97646e+06,-1.22094,1.17365,-0.752986,-nan,1.87782e+18,-1.03897e+20,7.07584e+09,1.35489e+09,-5.81079e+10
5.98144e+06,-2.12403,0.50352,-2.80231,-nan,1.8858e+18,-1.04245e+20,7.03118e+09,1.3331e+09,-5.81975e+10
5.98642e+06,-2.81531,0.249696,1.51714,-nan,1.89411e+18,-1.04594e+20,7.03154e+09,1.38802e+09,-5.82764e+10
5.9914e+06,-2.31116,-0.274899,1.34318,-nan,1.90276e+18,-1.04943e+20,7.03934e+09,1.44479e+09,-5.83233e+10
5.99638e+06,-1.69197,-0.0832822,0.821424,-nan,1.91171e+18,-1.05293e+20,7.0739e+09,1.4922e+09,-5.83774e+10
6.00136e+06,-1.87021,1.14762,-0.598991,-nan,1.92062e+18,-1.05644e+20,7.09635e+09,1.48486e+09,-5.84904e+10
6.00634e+06,-1.977,0.419012,-1.657,-nan,1.92922e+18,-1.05996e+20,7.09796e+09,1.43174e+09,-5.85754e+10
6.01132e+06,-2.72389,0.805072,2.90327,-nan,1.93786e+18,-1.06349e+20,7.06167e+09,1.43768e+09,-5.86808e+10
6.0163e+06,-2.80589,0.369846,2.16735,-nan,1.94677e+18,-1.06702e+20,7.0299e+09,1.47993e+09,-5.87667e+10
6.02128e+06,-2.64057,0.11408,1.80522,-nan,1.95601e+18,-1.07057e+20,7.01282e+09,1.53545e+09,-5.88376e+10
6.02625e+06,-2.34632,0.110088,1.4015,-nan,1.96562e+18,-1.07412e+20,7.01795e+09,1.59367e+09,-5.89067e+10
6.03123e+06,-2.08159,0.565632,0.684414,-nan,1.97544e+18,-1.07767e+20,7.05246e+09,1.62832e+09,-5.89992e+10
6.03621e+06,-1.89303,0.907477,-0.366679,-nan,1.98522e+18,-1.08124e+20,7.08724e+09,1.62097e+09,-5.91056e+10
6.04119e+06,-1.67886,0.792801,-1.46074,-nan,1.99477e+18,-1.08482e+20,7.09762e+09,1.58096e+09,-5.92073e+10
6.04617e+06,-2.92608,1.1258,2.26958,-nan,2.00442e+18,-1.08841e+20,7.0841e+09,1.59596e+09,-5.93224e+10
6.05115e+06,-2.79392,0.636617,1.25589,-nan,2.01433e+18,-1.092e+20,7.09636e+09,1.63794e+09,-5.94219e+10
6.05613e+06,-2.27161,0.533567,0.653466,-nan,2.02445e+18,-1.09561e+20,7.13197e+09,1.67067e+09,-5.95158e+10
6.06111e+06,-1.73208,0.825897,-0.117279,-nan,2.03459e+18,-1.09922e+20,7.17035e+09,1.67258e+09,-5.96201e+10
6.06609e+06,-1.65825,0.970884,-1.29588,-nan,2.04456e+18,-1.10284e+20,7.18515e+09,1.64408e+09,-5.97293e+10
6.07107e+06,-2.5339,1.13425,2.95591,-nan,2.05455e+18,-1.10648e+20,7.16601e+09,1.64489e+09,-5.98448e+10
6.07605e+06,-3.06302,0.817044,1.35909,-nan,2.06475e+18,-1.11012e+20,7.17432e+09,1.67878e+09,-5.99519e+10
6.08103e+06,-2.5892,0.695881,0.912841,-nan,2.07516e+18,-1.11377e+20,7.19688e+09,1.71211e+09,-6.00542e+10
6.086e+06,-2.13506,0.876054,0.366908,-nan,2.08568e+18,-1.11743e+20,7.2259e+09,1.72916e+09,-6.0162e+10
6.09098e+06,-1.57551,0.961511,-0.227213,-nan,2.09622e+18,-1.1211e+20,7.25891e+09,1.72935e+09,-6.02703e+10
6.09596e+06,-1.50409,1.03296,-1.27537,-nan,2.1066e+18,-1.12478e+20,7.27489e+09,1.70385e+09,-6.03804e+10
6.10094e+06,-2.88136,1.26568,2.53009,-nan,2.11703e+18,-1.12847e+20,7.26662e+09,1.7088e+09,-6.04982e+10
6.10592e+06,-3.03912,0.936526,1.33731,-nan,2.12763e+18,-1.13218e+20,7.27356e+09,1.73572e+09,-6.06097e+10
6.1109e+06,-2.65384,0.845291,0.778765,-nan,2.13838e+18,-1.13589e+20,7.29533e+09,1.76014e+09,-6.07181e+10
6.11588e+06,-2.03983,0.89011,0.365247,-nan,2.14925e+18,-1.13961e+20,7.32359e+09,1.7773e+09,-6.08262e+10
6.12086e+06,-1.38019,0.84354,-0.179133,-nan,2.16014e+18,-1.14334e+20,7.36237e+09,1.77806e+09,-6.09296e+10
6.12584e+06,-1.29205,1.01598,-1.31,-nan,2.17086e+18,-1.14707e+20,7.37806e+09,1.75111e+09,-6.10384e+10
6.13082e+06,-2.83529,1.25443,2.15007,-nan,2.18165e+18,-1.15082e+20,7.37298e+09,1.75882e+09,-6.11557e+10
6.1358e+06,-2.628,0.92524,1.23636,-nan,2.1926e+18,-1.15458e+20,7.38006e+09,1.78482e+09,-6.12671e+10
6.14078e+06,-2.054,0.785368,0.808748,-nan,2.20374e+18,-1.15835e+20,7.39968e+09,1.81483e+09,-6.1373e+10
6.14575e+06,-1.48726,0.704484,0.250062,-nan,2.21502e+18,-1.16213e+20,7.43801e+09,1.83428e+09,-6.14725e+10
6.15073e+06,-1.311,0.681543,-0.774896,-nan,2.22615e+18,-1.16592e+20,7.4762e+09,1.81037e+09,-6.15693e+10
6.15571e+06,-1.73762,0.962257,-2.35987,-nan,2.23713e+18,-1.16971e+20,7.46163e+09,1.78381e+09,-6.16795e+10
6.16069e+06,-2.80239,0.846858,1.82443,-nan,2.2483e+18,-1.17352e+20,7.45342e+09,1.81364e+09,-6.17895e+10
6.16567e+06,-2.56265,0.372433,1.79072,-nan,2.25979e+18,-1.17734e+20,7.43975e+09,1.86239e+09,-6.18796e+10
6.17065e+06,-2.66382,0.0295045,1.84074,-nan,2.27162e+18,-1.18116e+20,7.42242e+09,1.91733e+09,-6.1951e+10
6.17563e+06,-2.87465,-0.254015,2.27761,-nan,2.28373e+18,-1.18499e+20,7.38413e+09,1.96135e+09,-6.20057e+10
6.18061e+06,-3.10978,-0.366624,3.04171,-nan,2.2959e+18,-1.18882e+20,7.32706e+09,1.96815e+09,-6.20537e+10
6.18559e+06,2.93433,-0.284839,-2.3312,-nan,2.30782e+18,-1.19266e+20,7.28495e+09,1.92772e+09,-6.21054e+10
